2023-05-25 10:37:51,CPU: 1.5%,Memory: 3532 MB,Disk: 84%
2023-05-25 10:37:56,CPU: 9.2%,Memory: 3532 MB,Disk: 84%
2023-05-25 10:38:01,CPU: 3.0%,Memory: 3533 MB,Disk: 84%
2023-05-25 10:38:06,CPU: 3.0%,Memory: 3544 MB,Disk: 84%
2023-05-25 10:38:11,CPU: 3.0%,Memory: 3544 MB,Disk: 84%
